name,salary,area_name,published_at
Специалист службы поддержки пользователей,28500.0,Саратов,2022-12-30T15:49:22+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Новосибирск,2022-12-30T18:53:22+0300
QA Middle Engineer,,Санкт-Петербург,2022-12-30T18:11:01+0300
QA Intern - Functional testing,,Астана,2022-12-30T17:13:23+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Иваново (Ивановская область),2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Оренбург,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Улан-Удэ,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Барнаул,2022-12-30T19:11:31+0300
Стажер-программист Go/Golang,,Москва,2022-12-30T15:50:30+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Иркутск,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Красноярск,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Владимир,2022-12-30T19:11:31+0300
Программист 1С (кассовый софт),,Нижний Новгород,2022-12-30T17:11:17+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Рязань,2022-12-30T19:11:31+0300
JavaScript Team Lead,170000.0,Санкт-Петербург,2022-12-30T18:24:27+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Магнитогорск,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Чебоксары,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Архангельск,2022-12-30T19:11:31+0300
DevOps инженер,,Ташкент,2022-12-30T15:20:19+0300
Product owner / Владелец продукта / Product manager / Project manager / Менеджер проектов IT,,Казань,2022-12-30T17:43:41+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Сочи,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Волжский (Волгоградская область),2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Владикавказ,2022-12-30T18:52:45+0300
Консультант 1С,,Москва,2022-12-30T19:43:57+0300
Product Manager / Менеджер Продукта,150000.0,Москва,2022-12-30T16:45:21+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Балашиха,2022-12-30T19:11:31+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Самара,2022-12-30T18:53:09+0300
Аналитик данных,,Москва,2022-12-30T18:05:01+0300
QA Engineer / Тестировщик WEB-приложений (в офис в г. Воронеж),92500.0,Воронеж,2022-12-30T18:36:43+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Саранск,2022-12-30T19:14:05+0300
Системный аналитик,250000.0,Москва,2022-12-30T16:07:17+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Курган,2022-12-30T19:14:05+0300
Специалист поддержки отдела продаж,30000.0,Екатеринбург,2022-12-30T17:51:24+0300
Системный инженер,65000.0,Краснодар,2022-12-30T16:46:02+0300
Системный аналитик / system analyst,,Ростов-на-Дону,2022-12-30T15:02:17+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Кемерово,2022-12-30T19:11:31+0300
Системный аналитик,,Москва,2022-12-30T16:43:40+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Череповец,2022-12-30T18:53:35+0300
Специалист службы технической поддержки,70000.0,Москва,2022-12-30T15:11:35+0300
Инженер-программист 1С,175000.0,Москва,2022-12-30T17:28:43+0300
Системный аналитик,,Казань,2022-12-30T14:44:34+0300
.Net Developer (Middle/Senior),,Алматы,2022-12-30T17:17:55+0300
Инженер-программист,,Нижний Новгород,2022-12-30T17:11:38+0300
Ведущий инженер поддержки партнеров,,Москва,2022-12-30T18:53:22+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Сургут,2022-12-30T18:53:32+0300
Software Security Architect / Product Security Lead,,Москва,2022-12-30T17:16:43+0300
Администратор ИТ-проектов,,Рязань,2022-12-30T14:52:07+0300
Начинающий менеджер в IT-сферу (вакансия с обучением),39000.0,Вологда,2022-12-30T15:40:49+0300
Сервисный инженер (полевой),,Санкт-Петербург,2022-12-30T15:44:15+0300
Руководитель проекта,300000.0,Москва,2022-12-30T17:11:51+0300
Product Owner - Business Analyst (IT),,Москва,2022-12-30T17:21:29+0300
Инженер по тестированию,,Санкт-Петербург,2022-12-30T17:07:34+0300
IT Специалист/ Engineer (RPA),,Москва,2022-12-30T17:23:33+0300
Software Security Architect / Product Security Lead,,Санкт-Петербург,2022-12-30T17:16:43+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Нижний Тагил,2022-12-30T18:53:19+0300
Консультант поддержки в Яндекс Бизнес,23400.0,Новокузнецк,2022-12-30T19:11:31+0300
Аналитик ELMA BPM,,Казань,2022-12-30T16:58:45+0300
Специалист колл-центра (удаленно),36500.0,Нижний Новгород,2022-12-30T14:52:48+0300
UX / UI Дизайнер (Работа в офисе на постоянной основе),70000.0,Екатеринбург,2022-12-30T19:25:34+0300
Верстальщик (Tilda),,Санкт-Петербург,2022-12-30T17:28:16+0300
Менеджер продуктовой разработки (product development manager) в FinTech компанию (чат-боты),50000.0,Москва,2022-12-30T15:24:31+0300
Frontend-разработчик,,Москва,2022-12-30T19:26:10+0300
Техлид,250000.0,Москва,2022-12-30T17:21:50+0300
Архитектор 1С,,Москва,2022-12-30T18:12:00+0300
Ведущий разработчик 1С,200000.0,Москва,2022-12-30T16:17:44+0300
Специалист по тендерной документации,50000.0,Краснодар,2022-12-30T15:48:15+0300
"Разработчик low-code СRM / BPM решений со знанием SQL (продуктовая ИТ-компания, удалённо)",70000.0,Москва,2022-12-30T19:07:19+0300
Product manager,,Москва,2022-12-30T19:21:55+0300
Software Security Architect / Product Security Lead,,Нижний Новгород,2022-12-30T17:16:43+0300
Ведущий системный аналитик,,Москва,2022-12-30T18:13:50+0300
Инженер по тестированию,,Нижний Новгород,2022-12-30T17:07:34+0300
Project Manager,,Минск,2022-12-30T15:13:52+0300
Консультант-аналитик 1С ERP,,Москва,2022-12-30T18:25:59+0300
Project Manager,,Санкт-Петербург,2022-12-30T15:16:50+0300
Системный аналитик,,Санкт-Петербург,2022-12-30T15:06:33+0300
Архитектор 1С,,Москва,2022-12-30T16:44:59+0300
Senior Data Analyst / Старший маркетинговый аналитик (GameDev),250000.0,Армения,2022-12-30T17:42:11+0300
Frontend-разработчик JS (React),,Алматы,2022-12-30T17:40:41+0300
Angular Developer (Middle/Senior),,Алматы,2022-12-30T16:43:13+0300
Product Manager / Менеджер продукта,145000.0,Санкт-Петербург,2022-12-30T18:57:21+0300
Эксперт по аналитике,,Москва,2022-12-30T20:23:51+0300
QA инженер frontend/backend,150000.0,Санкт-Петербург,2022-12-30T15:51:06+0300
Senior Data Analyst / Старший маркетинговый аналитик (GameDev),250000.0,Кипр,2022-12-30T17:42:11+0300
QA-инженер/Тестировщик,60000.0,Санкт-Петербург,2022-12-30T16:16:34+0300
Руководитель группы разработки (.NET Team Lead),,Москва,2022-12-30T20:06:38+0300
Специалист отдела мониторинга,35000.0,Спасск-Дальний,2022-12-30T20:03:23+0300
